day,VIX,blank,AAPL,MSFT,AMZN,NVDA,GOOGL,META,TSLA,UNH,JNJ,JPM,XOM,AVGO,PG,MA,ADBE,MRK,CVX,ABBV,CRM,PEP,KO,WMT,BAC,ACN,NFLX,MCD,LIN,CSCO,AMD,TMO,INTC,ORCL,ABT,CMCSA,PFE,DIS,WFC,VZ,INTU,PM,AMGN,QCOM,NOW,TXN,COP,UNP,NKE,GE,BA,HON,CAT,AMAT,RTX,T,NEE,LOW,ELV,UPS,ISRG,PLD,MDT,BLK,ROST,RCL,SPGI,SBAC,SLB,STX,SEE,SRE,SHW,SIG,SPG,SWKS,SLG,SNA,SO,LUV,SWK,SBUX,STT,SRCL,AIG,ALB,AMT,APA,APD,AVB,AVY,BAX,BDX,BEN,BIIB,BKNG,BMY,BSX,CCI,CLX,CMA,CMG,CMI,CMS,CNC,CNP,COP,COST,CPRT,CRL,CSX,CTAS,CVS,DHI,DHR,DLR,DOV,DOW,DPZ,DTE,DUK,EMR,EOG,EQIX,EQR,ES,EXC,FANG,FAST,FCX,FIS,FL,FLIR,FMC,FOXA,GILD,GIS,GLW,GM,GOOG,GS,GT,HAL,HAS,HBAN,HCA,HD,HES,HFC,HIG,HII,HOG,HON,HP,HPE,HRL,HSY,HUM,IBM,ICE,IDXX,IEX,IFF,ILMN,INCY,INTC,INTU,IP,IPG,IR,IRM,ISRG
4/15/2025,30.12,,202.14,385.73,179.59,112.2,156.31,521.52,254.11,583.59,153.62,233.13,103.1,178.95,168.47,517.38,350.38,78.39,134.54,176.8,254.93,142.84,71.86,93.97,37.99,288.66,976.28,312.48,450.97,57.2,95.29,441,19.85,133.94,126.22,34.4,22.44,85.01,64.54,44.48,594.08,160.09,295.3,138.6,816.5,151.18,85.72,220.08,54.83,185.67,155.52,198.81,293.43,145.45,128.64,27.5,67.66,220.51,437.77,96.5,488.27,98.48,82.37,888.44,141.03,193.37,470.71,224.87,33.76,72,26.14,70.22,336.88,55.38,149.37,57.4,52.12,337.07,91.02,25.81,58.86,83.71,81.4,61.05,81.95,54.01,218.01,14.89,265.3,200.5,169.5,27.8,202.04,17.97,116.98,4612.44,50,94.23,100.51,139.46,52.99,48.8,287.36,72.71,62.28,37.16,85.72,976.92,60.45,105.92,27.9,208.2,68.92,119.81,189.92,146.23,163.28,27.7,468.56,132.92,120.49,100.44,107.48,787.49,67.02,57.98,46.74,127.14,40.825,33.37,70.08,11.21,57.71,37.41,50.06,105.68,57.85,41.78,44.54,158.68,507.89,9.75,21.25,52.49,13.4,335.55,354.11,127.21,0,117.16,217.98,21.61,198.81,19.7,15.01,30.38,167.95,286.78,240.7,159.95,404.02,167.34,72.49,74.59,58.46,19.85,594.08,46.87,25.14,72.83,83.3,488.27
4/14/2025,30.89,,202.52,387.81,182.12,110.71,159.07,531.48,252.35,587.06,154.36,234.72,103.39,178.36,169.13,512.46,350.91,79.17,135.32,179.1,254.55,146.75,72.45,94.73,36.67,289.79,931.28,316.07,446.03,57.41,94.5,449.33,20.31,134.64,127.96,34.15,22.12,84.66,63.1,44.3,593.55,157.59,293.92,139.19,799.82,150.98,86.45,222.27,55.41,186,159.28,200.25,298.12,144.53,129.14,27.2,67.69,224.14,441.17,98.67,490.13,98.3,84.22,889.95,143.66,191.82,471.59,224.73,33.92,72.67,26.56,69.73,341.02,57.54,149.87,57.72,51.5,336.89,91.16,25.56,60.1,85.49,80.91,61.71,81.5,57.39,217.79,15.2,272.58,200.92,172.28,28.38,205.71,18.06,119.26,4556.84,51.34,94.27,99.84,140.94,52.2,49.46,288.57,73.53,63.01,37.23,86.45,979.32,59.83,106.6,28.27,209.62,69.2,121.02,192.97,146.31,163.66,28.88,475.87,133.19,120.6,101.04,107.64,783.87,66.92,58.48,46.86,127.64,40.65,33.75,71.36,11.36,57.68,37.57,49.53,106.5,59,41.61,45.14,161.47,503.98,9.45,21.25,53.35,13.15,340.62,357.2,127.91,0,117.67,219.95,22.58,200.25,19.23,14.28,30.55,170.3,284.82,239.06,159.79,404.65,169.86,73.48,75.06,59.22,20.31,593.55,47.58,25.01,73.37,84.39,490.13
4/11/2025,37.56,,198.15,388.45,184.87,110.93,157.14,543.57,252.31,599.47,151.73,236.2,103.14,181.94,166.91,509.75,352.47,79.18,135.63,175.05,255,144.43,71.43,92.8,35.95,284.34,918.29,309.9,441.83,57.33,93.4,438.15,19.74,132.35,126.88,33.72,21.91,84.89,62.51,43.73,587.04,153.89,285.98,139.25,785.67,147.6,86.39,218.59,54.39,181.67,156.84,198.55,293.45,144.94,128.26,26.79,65.81,220.35,439.81,97.08,493.6,96.23,82.9,878.78,141.51,192.01,465.14,219.18,33.96,70.15,25.94,68.31,336.77,58.3,148.2,56.54,49.63,336.17,89.86,26.19,59.01,85.43,79.41,61.68,81.97,56.67,213.22,15.04,269.01,193,169.68,27.84,201.78,17.9,115.17,4586.53,50.71,93.67,96.67,141.44,51.04,49.76,285.88,71.82,63.86,36.58,86.39,963.41,59.84,99.75,28.01,206.04,69.51,119.78,188.73,145.09,162.11,28.43,462.17,129.82,118.94,100.49,108.54,776.83,64.64,56.32,46,129.01,40.32,33.35,72.35,11.81,56.87,37.1,48.89,103.63,57.97,41.26,43.63,159.4,494.44,9.67,21.07,52.04,12.89,333.37,353.86,128.5,0,116.05,215.74,22.54,198.55,19.21,14.14,30.31,165.65,295.04,235.48,155.91,390.94,168.51,73.17,74.78,56.87,19.74,587.04,46.84,24.59,73,83.44,493.6
4/10/2025,40.72,,190.42,381.35,181.22,107.57,152.82,546.29,252.4,594.4,148.69,227.11,99.93,172.3,163.56,499.34,350.05,77.55,134.98,174.2,255.12,144.14,70.76,90.61,35.85,285.22,921.17,306.78,431.88,56.59,88.7,427.44,19.88,133.35,124.5,33.68,21.59,85.23,63.11,42.92,577.47,151.17,281.41,134.4,783.49,156.6,83.29,219.32,54.4,181.51,155.52,193.39,289.16,138.24,127.07,26.39,66.72,221.2,436.37,96.56,489.52,94.89,82.54,858.78,138.89,192.51,457.76,212.2,32.54,69.74,25.26,66.9,329.91,57.78,147.69,53.84,49.24,322.36,88.89,25.79,58.68,84.6,79,61.68,81.35,54.71,208.32,14.6,262.04,193.59,166.58,28.14,199.12,17.72,113.38,4494.64,50.46,92.64,95.16,140.9,51.3,50.27,281.75,71.55,62.39,36.19,83.29,964.31,58.66,99.95,27.82,202.73,68.97,117.87,180.76,142.29,159.56,27.29,453.05,128.75,116.84,99.73,104.61,770.74,64.27,55.69,45.12,123.16,37.895,31.35,69.51,12.38,56.47,36.24,49.52,101.4,57.17,41.69,43.73,155.37,489.8,9.06,20.27,51,12.89,334.99,353.62,127.16,0,114.79,200.89,21.49,193.39,18.42,13.74,29.51,164.09,290.25,229.55,155.19,381.83,166.97,71.38,71.26,55.17,19.88,577.47,46.2,24.04,70.94,81.63,489.52
4/9/2025,33.62,,198.85,390.49,191.1,114.33,158.71,585.77,272.2,578.5,150.97,234.34,105.8,185.15,162.32,515.43,364.64,81.91,146.03,179.84,265.17,145.59,69.95,89.6,37.15,299.94,945.47,303.96,445.97,58.13,96.84,453.55,21.53,139.69,127.04,35.18,22.49,91.44,66.33,42.89,596.48,151.8,291.09,143.59,825.95,169.5,91.51,223.53,59.32,187.27,160.82,199.1,301.01,149.73,128.43,26.47,67.58,223.2,435.68,99.66,522.95,98.22,85.28,897.08,137,209.51,473.99,212.14,35.98,74.29,26.98,68.06,336.25,59.06,153.18,60.27,52.06,329.88,87.8,28.55,64.22,88.68,82.32,61.7,82.82,60.47,207.48,16.71,270.2,200.39,168.86,30.75,209.35,18.58,120.49,4616.32,53.74,96.77,95.54,139.82,55.1,50.93,296.55,71.13,62.63,36.26,91.51,965.19,58.52,139.07,28.66,203.99,70.18,121.16,191.89,145.77,165.86,29.86,456.35,130.51,116.31,104.43,114.05,797.43,66.86,56.31,44.3,134.93,38.235,33.74,72.41,13.64,56.04,37.27,51.51,105.25,58.06,43.26,45.74,161.06,516.87,9.74,22.07,55.18,13.71,338.53,355.39,137.97,0,116.37,200.08,23.68,199.1,21.71,14.5,29.71,164.16,285.53,235.31,156.81,397.1,173.8,72.97,76.3,58.86,21.53,596.48,49.02,24.97,73.32,84.49,522.95
4/8/2025,52.33,,172.42,354.56,170.66,96.3,144.7,510.45,221.86,553.08,150,216.87,100.77,156.03,158.39,479.92,340,78.95,136.93,175.67,243.99,140.3,68.42,81.79,35.03,281.39,870.4,299.83,413.33,53.19,78.21,419.31,18.13,124.5,123.95,32.84,21.84,81.72,62.08,42.17,544.07,149.23,280.26,124.66,727.6,146.01,82.66,208.27,53.27,169.37,139.39,182.86,273.94,128.96,120.46,26.39,64.11,211.69,430.9,91.92,457.63,89.76,81.88,815.72,126.9,180.19,441.5,208.57,31.95,66.54,23.93,63.78,313.51,50.77,140.37,49.2,47.9,309.39,86.86,24.75,55.86,79.69,75.33,61.7,77.67,50.76,204.66,14.03,248.61,187.23,159.58,27.97,200.83,16.66,114.05,4164.15,53.07,90.64,94.83,136.4,50.42,45.98,267.12,70.19,62.4,35.55,82.66,908.75,54.59,123.61,26.69,190.11,67.63,115.1,174.64,136.11,151.14,25.81,430.72,127.39,115.95,94.15,104.96,740.07,61.82,54.25,44.49,119.25,35.6,29.21,68.14,11.46,56.12,33.98,47.45,103.19,56.7,39.18,42.48,146.58,462.22,8.48,19.26,50.71,12.49,332.18,335.24,127.51,0,110.1,187.54,20.82,182.86,18.98,12.51,29.32,159.1,281.95,221.03,151.62,361.04,161.94,66.85,70.3,56.97,18.13,544.07,44.66,22.92,66.75,76.93,457.63
4/7/2025,46.98,,181.46,357.86,175.26,97.64,146.75,516.25,233.29,524.7,150.62,214.44,102.94,154.14,160.23,485.52,340.7,81.18,140.15,186.55,244.21,143.19,68.37,83.83,35.58,284.72,867.83,299.89,425.86,54.41,83.64,437.87,19.57,127.16,124.86,33.47,22.63,83.3,62.17,42.58,556.24,151.23,289.69,129.72,735.5,154,85.67,209.97,55.61,167.7,138.86,187.46,280.06,132.85,117.32,26.83,65.06,216.94,423.14,95.56,463.62,94.52,83.15,817.5,127.88,179.55,438.31,214.43,33.14,68.66,24.14,63.91,322.81,54.64,143.34,53.38,49.93,310.77,87.22,25.96,59.27,80,76.3,61.68,77.56,58.1,213.39,14.96,259.1,188.81,166.28,28.64,205.08,16.87,119.19,4244.68,55.19,91.54,98.21,138.9,51.28,46.67,275.67,70.94,61.35,35.5,85.67,908.13,54.22,134.07,27.09,190.54,63.85,120.81,180.62,136.67,151.47,27.52,436.57,127.95,116.86,96.97,109.03,747.74,62.52,55.56,44.69,124.53,36.08,30.37,68.7,12.41,55.63,35.21,48.55,105.52,58.63,39.61,43.53,149.24,465.51,8.82,19.99,53.17,12.71,329.63,341.51,130.59,0,109.83,183.31,22.78,187.46,20.06,13.33,30.04,162.6,254.71,225.78,154.65,378.99,162.93,70.71,73.45,60.29,19.57,556.24,46.74,23.28,67.94,77.53,463.62
4/4/2025,45.31,,188.38,359.84,171,94.31,145.6,504.73,239.43,525.05,153.24,210.28,104.34,146.29,163.75,489.77,349.07,81.47,143.28,186.96,240.76,146.61,69.93,83.19,34.39,285.06,855.86,300.11,437.96,54.54,85.76,437.91,19.85,128.27,124.44,33.38,22.97,83.53,60.98,43.03,561.53,150.62,294.39,127.46,721.65,151.39,86.29,213.26,57.25,166.81,136.59,190.99,288.08,126.95,117.45,26.64,66.91,223.29,428.89,97.71,451.58,98.23,82.88,822.62,130.31,177.93,451.5,219.91,34.78,66.73,24.41,65.88,332.06,54.89,146.05,52.78,50.63,314.99,88.94,25.87,62.88,82.1,76.25,61.68,78.95,58.51,220.17,15.18,263.47,191.7,170.25,28.79,207.34,17.51,122.98,4284.02,55.3,89.7,100.98,143.86,51.62,47.29,277.62,72.69,61.93,36.08,86.29,916.48,54.51,136.9,27.21,190.33,63.66,127.87,181.77,137.5,153.55,28.2,444.21,131.8,118.93,94.57,110.55,766.21,63.79,58.34,45.35,123.37,37.21,29.15,69.9,12.64,55.47,35.44,49.73,107.25,59.61,39.07,44.18,147.74,470.81,9.7,19.98,53.96,12.6,331.65,353.9,133.56,0,113.57,184.95,22.98,190.99,19.82,12.79,30.74,162.24,253.77,227.48,156.74,393.73,162.49,73.12,74.16,60.58,19.85,561.53,47.98,23.7,69.7,77.19,451.58
4/3/2025,30.02,,203.19,373.11,178.41,101.8,150.72,531.62,267.28,540.44,159.82,228.69,112.43,154.01,172.39,530.55,367.25,86.39,156.12,201.64,255.23,151.37,73.18,87.26,37.22,301.46,917.05,318.27,467.22,57.31,93.8,470.03,22.43,137.23,131.63,35.72,24.29,88.84,65.67,45.62,598.53,162.07,309.85,139.42,774.07,164.2,95.25,223.97,55.58,187.63,150.91,206.68,305.76,135.51,130.23,28.6,72.14,222.52,452.69,100.12,494.61,101.59,87.89,887.65,131.21,188.65,489.38,230.87,39.21,71.53,27.08,70.73,340.65,54.72,153.18,56.755,52.72,327.45,92.56,28.86,64.66,88.26,82.83,61.71,86.2,66.5,228.19,17.74,283.2,205.86,176.34,31.35,221.59,17.95,130.71,4450.53,57.82,98.5,107.06,148.69,53.27,50.08,295.35,75.51,64.29,37.36,95.25,967.08,56.64,140.98,27.99,204.85,67.51,122.31,197.9,141.09,162.73,31.46,463.78,139.49,124.05,101.89,119.89,801.44,68.55,61.92,47.23,141.28,39.005,33.51,74.51,12.45,54.76,38.94,51.83,112.39,60.97,42.29,45.9,152.63,511.23,10.19,22.39,54.99,13.46,349.14,355.91,148.38,0,123.44,199.22,23.01,206.68,22.71,13.68,31.44,166.83,265.48,243.49,167.56,410.76,168.68,76.45,76.42,62.46,22.43,598.53,49.18,24.58,73.52,83.1,494.61
4/2/2025,21.51,,223.89,382.14,196.01,110.42,157.04,583.93,282.76,523.2,155.36,245.82,118.67,172.09,169.5,547.38,385.78,86.6,166.47,205.19,271.54,149.12,71.33,89.76,41.85,316.33,935.52,311.58,469.74,61.82,102.96,489.06,21.98,145.86,131.93,36.61,24.7,97.88,72.26,44.74,620.91,156.17,305.7,154.08,824.03,178.19,106.1,238.46,64.96,199.77,168.56,215.99,334.66,147.75,133.15,28.14,70.48,235.28,429.33,110.2,507.05,112.34,88.86,961.84,132.37,212.05,513.98,219.34,42.19,85.52,29.07,72.84,353.66,60.53,170.41,64.8,58.48,342.2,91.3,31.86,76.98,99.41,89.59,61.7,87.72,72.25,217.9,21.24,294.96,215.61,180.58,33.65,226.42,19.43,131.32,4689.3,59.6,100.05,103.81,147.62,59.24,52.02,319.99,74.66,60.73,36.93,106.1,965.08,57.47,149.28,29.74,208.67,68.07,127.97,205.16,148.68,179.02,34.89,468.35,138,120.39,111.54,129.97,831.55,71.63,62.63,45.97,161.49,39.005,38.2,75.74,14.72,54.79,42.59,57.04,111.89,59.19,46.54,47.98,158.86,563.1,9.12,25.7,62.69,15.21,347.03,370.89,160.02,0,124.86,204.93,25.58,215.99,26.78,16.12,30.62,163.95,265.8,249.98,170.44,426.25,183.3,78.62,81.88,62.33,21.98,620.91,54.46,26.04,81.7,88.1,507.05
4/1/2025,21.77,,223.19,382.19,192.17,110.15,157.07,586,268.46,523.12,153.25,243.66,119.04,168.52,170.56,548.51,383.2,87.12,168.51,206.27,270.2,149.67,71.87,88.83,41.49,313.58,928.38,313.63,467.09,61.8,102.78,482.97,22.05,141.94,131.69,36.72,24.54,97.68,71.31,45.38,613.78,158.09,306.92,153.05,811.56,177.99,105.39,237.17,64.76,203.79,168.17,213.45,330.57,145.66,132.85,28.48,70.92,234.01,432.68,109.26,496.36,111.45,88.49,944.08,129.11,208.12,510.78,220.42,42.2,84.54,29.05,71.56,350.57,59.47,166.47,64.62,57.98,339.58,91.82,31.59,76.14,98.23,88.82,61.67,86.81,71.82,219.44,21.13,293.45,214.51,179.56,34.02,226.04,19.31,132.03,4685.75,59.55,101.24,104.61,147.91,58.2,51.67,315.36,75.14,60.45,36.8,105.39,954.4,57.21,145.99,29.54,207.87,67.98,127.41,200.39,146.05,176.47,34.61,465.47,137.92,121.07,110,129.3,816.95,71.28,62.09,45.92,160.87,38.805,38.13,74.57,14.16,55.08,42.15,55.82,111.28,59.72,45.54,47.26,158.88,548.45,8.94,25.55,62.14,14.95,345.73,365.52,161.29,0,124.39,202.2,25.06,213.45,26.5,15.64,30.74,169.62,264.74,250.34,171.49,418.57,181.15,77.43,78.39,60.91,22.05,613.78,53.65,26.12,80.61,86.89,496.36
3/31/2025,22.28,,222.13,375.39,190.26,108.38,154.64,576.36,259.16,523.75,165.84,245.3,118.93,167.43,170.42,548.12,383.53,89.76,167.29,209.52,268.36,149.94,71.62,87.79,41.73,312.04,932.53,312.37,465.64,61.71,102.74,497.6,22.71,139.81,132.65,36.9,25.34,98.7,71.79,45.36,613.99,158.73,311.55,153.61,796.14,179.7,105.02,236.24,63.48,200.15,170.55,211.75,329.8,145.12,132.46,28.28,70.89,233.23,434.96,109.99,495.27,111.79,89.86,946.48,127.79,205.44,508.1,220.01,41.8,84.95,28.9,71.36,349.19,58.06,166.08,64.63,57.7,337.01,91.95,33.58,76.88,98.09,89.53,61.69,86.94,72.02,217.6,21.02,294.92,214.62,177.97,34.23,229.06,19.25,136.84,4606.91,60.99,100.88,104.23,147.25,59.06,50.21,313.44,75.11,60.71,36.23,105.02,945.78,56.59,150.52,29.43,205.53,67.75,127.13,205,143.29,175.68,34.92,459.45,138.27,121.97,109.64,128.24,815.35,71.58,62.11,46.08,159.88,38.775,37.86,74.68,14.1,54.26,42.19,56.6,112.05,59.79,45.78,47.03,156.23,546.29,9.24,25.37,61.49,15.01,345.55,366.49,159.73,0,123.73,204.04,25.25,211.75,26.12,15.43,30.94,171.03,264.6,248.66,172.5,419.95,180.97,77.61,79.34,60.55,22.71,613.99,53.35,27.16,80.03,86.04,495.27
3/28/2025,21.65,,217.9,378.8,192.72,109.67,154.33,576.74,263.55,516.04,163.71,242.85,117.73,169.12,168.03,540.61,385.71,89.23,166.09,205.29,269.97,149.27,70.37,85.15,41.25,304.33,933.85,307.09,459.11,60.86,103.22,500.16,22.71,140.87,130.82,36.62,25.21,98.07,70.69,44.93,598.92,155.16,306.95,152.72,797.76,176.33,102.37,232.15,63.29,199.88,173.31,210.34,329.69,145.06,131.72,28.18,70.45,228.42,432,109.66,491.84,110.45,87.63,946.7,125.42,207.58,502.51,216.84,41.88,84.92,29,69.73,339.75,58.83,164.28,64.12,57.55,329.31,91.13,33.59,76.43,97.73,89.04,61.62,83.62,72.19,215.56,20.92,292.27,213.58,175.77,33.75,227.5,19.28,138.37,4634.24,60.02,99.36,103.6,146.28,58.72,49.91,314.02,74.18,60.04,36.25,102.37,929.66,55.15,155.55,29.11,203.22,67.14,125.99,205.85,142.1,174.65,34.36,447.12,136.57,119.41,108.64,126.59,803,71.38,61.12,44.71,157.54,38.085,38.42,73.65,14.54,54.97,42.21,54.73,111.79,59.11,45.86,46.68,156.06,543.12,8.79,25.07,60.59,14.79,342.16,358.15,158.45,0,122.22,205.32,25.14,210.34,25.26,15.79,30.36,169.86,264.58,244,174.71,415.87,180.91,76.48,80,60.6,22.71,598.92,53.21,26.29,79.44,85.1,491.84
